temperature,humidity,rainfall,wind_speed,season,risk_level,disease_name,pest_name
21.69,62.2,111.26,21.32,Winter,Medium,Aphids,Stem Borer
24.39,49.15,24.73,19.26,Winter,Low,,Healthy
26.69,75.25,115.27,9.7,Winter,Medium,Armyworm,Stem Borer
37.59,40.32,211.48,21.33,Monsoon,Low,,Stem Borer
29.14,81.54,113.69,10.63,Monsoon,Medium,Armyworm,Powdery Mildew
22.53,41.52,217.29,0.16,Summer,Low,,Stem Borer
37.1,87.82,120.83,10.32,Monsoon,Medium,Aphids,Powdery Mildew
35.52,44.85,236.09,23.52,Summer,Low,,Stem Borer
33.31,66.34,246.77,17.95,Monsoon,Medium,Armyworm,Stem Borer
23.38,66.82,183.3,21.18,Monsoon,Medium,Aphids,Stem Borer
25.83,52.63,32.63,17.5,Winter,Low,,Healthy
28.84,74.75,2.15,4.26,Monsoon,Medium,Aphids,Whitefly
32.81,44.41,284.0,12.1,Summer,Low,,Stem Borer
27.81,66.22,25.95,2.77,Summer,Medium,Aphids,Whitefly
21.83,41.9,0.49,1.96,Summer,Low,,Healthy
33.99,79.56,6.93,20.15,Winter,Low,,Aphids
24.37,74.61,11.99,0.08,Summer,Medium,Armyworm,Whitefly
38.95,71.12,287.74,11.17,Summer,Medium,Armyworm,Stem Borer
23.37,59.12,137.04,6.66,Winter,Medium,Aphids,Stem Borer
35.46,90.63,270.52,3.31,Monsoon,High,Leaf Spot,Powdery Mildew
31.93,55.84,145.05,8.95,Winter,Low,,Stem Borer
39.84,94.6,89.0,0.48,Monsoon,Medium,Armyworm,Stem Borer
23.38,64.13,232.26,19.52,Summer,Medium,Aphids,Stem Borer
33.42,40.44,37.17,19.83,Summer,Low,,Aphids
38.27,65.96,25.38,1.29,Monsoon,Medium,Armyworm,Aphids
37.98,66.25,192.56,17.87,Monsoon,Medium,Aphids,Stem Borer
27.09,40.04,281.94,19.91,Monsoon,Low,,Stem Borer
36.87,84.34,237.92,0.55,Summer,High,Blight,Powdery Mildew
30.41,90.69,27.34,6.11,Monsoon,Low,,Healthy
25.32,91.3,102.67,12.57,Summer,Medium,Aphids,Powdery Mildew
20.85,71.49,205.87,9.6,Winter,Medium,Aphids,Stem Borer
37.3,82.06,274.29,5.07,Winter,High,Leaf Spot,Powdery Mildew
21.0,82.0,102.0,9.0,Summer,High,Powdery Mildew,Powdery Mildew
34.0,36.0,65.0,20.0,Monsoon,Low,None,Healthy
35.0,79.0,139.0,4.0,Summer,High,None,Stem Borer
26.0,82.0,79.0,11.0,Monsoon,Low,None,Healthy
29.0,60.0,40.0,16.0,Monsoon,Low,None,Healthy
32.0,59.0,142.0,16.0,Summer,High,None,Stem Borer
20.0,94.0,69.0,16.0,Summer,Low,None,Healthy
23.0,53.0,36.0,14.0,Winter,Low,None,Healthy
35.0,39.0,119.0,18.0,Summer,High,None,Stem Borer
32.0,91.0,56.0,13.0,Summer,Low,None,Healthy
24.0,88.0,14.0,17.0,Monsoon,Low,None,Healthy
29.0,73.0,21.0,19.0,Monsoon,Medium,None,Whitefly
33.0,94.0,106.0,17.0,Monsoon,High,Powdery Mildew,Powdery Mildew
30.0,32.0,35.0,6.0,Winter,Low,None,Healthy
27.0,60.0,73.0,12.0,Winter,Low,None,Healthy
21.0,95.0,138.0,5.0,Winter,High,Powdery Mildew,Powdery Mildew
28.0,50.0,89.0,16.0,Winter,High,None,Stem Borer
23.0,74.0,69.0,18.0,Summer,Medium,None,Whitefly
25.0,54.0,117.0,11.0,Summer,High,None,Stem Borer
33.0,34.0,33.0,20.0,Monsoon,Medium,None,Aphids
28.0,94.0,99.0,9.0,Winter,High,Powdery Mildew,Powdery Mildew
29.0,77.0,46.0,17.0,Winter,Medium,None,Whitefly
35.0,63.0,49.0,8.0,Summer,Medium,None,Whitefly
36.0,60.0,124.0,18.0,Winter,High,None,Stem Borer
22.0,36.0,8.0,5.0,Summer,Low,None,Healthy
33.0,71.0,109.0,12.0,Summer,High,None,Stem Borer
23.0,74.0,131.0,10.0,Monsoon,High,None,Stem Borer
30.0,92.0,109.0,10.0,Monsoon,High,Powdery Mildew,Powdery Mildew
31.0,73.0,127.0,19.0,Monsoon,High,None,Stem Borer
32.0,94.0,14.0,6.0,Monsoon,Low,None,Healthy
36.0,33.0,40.0,7.0,Monsoon,Low,None,Healthy
25.0,81.0,30.0,15.0,Monsoon,Low,None,Healthy
24.0,82.0,101.0,4.0,Winter,High,Powdery Mildew,Powdery Mildew
35.0,61.0,13.0,3.0,Summer,Medium,None,Aphids
24.0,66.0,109.0,17.0,Summer,High,None,Stem Borer
23.0,55.0,139.0,5.0,Winter,High,None,Stem Borer
23.0,40.0,96.0,13.0,Winter,High,None,Stem Borer
24.0,72.0,137.0,4.0,Summer,High,None,Stem Borer
25.0,49.0,47.0,16.0,Monsoon,Low,None,Healthy
34.0,83.0,70.0,16.0,Winter,Low,None,Healthy
31.0,40.0,46.0,4.0,Winter,Low,None,Healthy
29.0,93.0,70.0,14.0,Monsoon,Low,None,Healthy
23.0,92.0,39.0,18.0,Summer,Low,None,Healthy
26.0,41.0,127.0,6.0,Summer,High,None,Stem Borer
31.0,92.0,21.0,17.0,Monsoon,Low,None,Healthy
22.0,90.0,22.0,18.0,Winter,Low,None,Healthy
34.0,74.0,147.0,20.0,Monsoon,High,None,Stem Borer
30.0,47.0,46.0,7.0,Winter,Low,None,Healthy
31.0,84.0,25.0,10.0,Summer,Low,None,Healthy
32.0,65.0,67.0,16.0,Monsoon,Medium,None,Whitefly
22.0,67.0,22.0,4.0,Monsoon,Medium,None,Whitefly
21.0,62.0,48.0,11.0,Winter,Medium,None,Whitefly
29.0,41.0,11.0,6.0,Monsoon,Low,None,Healthy
23.0,45.0,100.0,13.0,Monsoon,High,None,Stem Borer
24.0,58.0,138.0,17.0,Monsoon,High,None,Stem Borer
22.0,45.0,89.0,6.0,Winter,High,None,Stem Borer
36.0,40.0,3.0,16.0,Summer,Medium,None,Aphids
27.0,84.0,73.0,6.0,Monsoon,Low,None,Healthy
36.0,47.0,98.0,6.0,Summer,High,None,Stem Borer
27.0,56.0,141.0,4.0,Summer,High,None,Stem Borer
21.0,31.0,101.0,5.0,Winter,High,None,Stem Borer
30.0,77.0,54.0,20.0,Monsoon,Medium,None,Whitefly
29.0,32.0,9.0,9.0,Monsoon,Low,None,Healthy
26.0,34.0,53.0,13.0,Summer,Low,None,Healthy
25.0,49.0,142.0,5.0,Summer,High,None,Stem Borer
33.0,79.0,125.0,13.0,Monsoon,High,None,Stem Borer
34.0,55.0,60.0,16.0,Summer,Low,None,Healthy
23.0,62.0,133.0,12.0,Summer,High,None,Stem Borer
21.0,36.0,139.0,15.0,Winter,High,None,Stem Borer
21.0,44.0,144.0,4.0,Monsoon,High,None,Stem Borer
26.0,60.0,145.0,11.0,Monsoon,High,None,Stem Borer
28.0,59.0,22.0,17.0,Winter,Low,None,Healthy
22.0,69.0,100.0,17.0,Winter,High,None,Stem Borer
29.0,92.0,134.0,14.0,Monsoon,High,Powdery Mildew,Powdery Mildew
30.0,61.0,39.0,10.0,Monsoon,Medium,None,Whitefly
30.0,64.0,8.0,7.0,Monsoon,Medium,None,Whitefly
34.0,78.0,142.0,16.0,Monsoon,High,None,Stem Borer
20.0,61.0,18.0,10.0,Summer,Medium,None,Whitefly
33.0,69.0,16.0,19.0,Summer,Medium,None,Aphids
28.0,86.0,72.0,15.0,Monsoon,Low,None,Healthy
30.0,34.0,80.0,16.0,Monsoon,Low,None,Healthy
36.0,55.0,126.0,5.0,Winter,High,None,Stem Borer
28.0,33.0,72.0,6.0,Winter,Low,None,Healthy
35.0,30.0,15.0,20.0,Winter,Medium,None,Aphids
29.0,33.0,67.0,13.0,Summer,Low,None,Healthy
29.0,42.0,49.0,4.0,Winter,Low,None,Healthy
27.0,91.0,126.0,18.0,Summer,High,Powdery Mildew,Powdery Mildew
23.0,38.0,33.0,15.0,Summer,Low,None,Healthy
29.0,63.0,35.0,16.0,Monsoon,Medium,None,Whitefly
21.0,89.0,114.0,13.0,Winter,High,Powdery Mildew,Powdery Mildew
22.0,66.0,115.0,13.0,Monsoon,High,None,Stem Borer
36.0,55.0,136.0,9.0,Winter,High,None,Stem Borer
29.0,91.0,123.0,18.0,Monsoon,High,Powdery Mildew,Powdery Mildew
23.0,40.0,23.0,10.0,Winter,Low,None,Healthy
20.0,39.0,65.0,17.0,Winter,Low,None,Healthy
28.0,60.0,139.0,14.0,Monsoon,High,None,Stem Borer
23.0,69.0,135.0,18.0,Summer,High,None,Stem Borer
31.0,71.0,122.0,18.0,Monsoon,High,None,Stem Borer
35.0,54.0,24.0,17.0,Monsoon,Medium,None,Aphids
34.0,95.0,17.0,6.0,Winter,Medium,None,Aphids
32.0,78.0,128.0,14.0,Summer,High,None,Stem Borer
27.0,60.0,121.0,9.0,Summer,High,None,Stem Borer
28.0,30.0,101.0,3.0,Monsoon,High,None,Stem Borer
24.0,67.0,46.0,20.0,Winter,Medium,None,Whitefly
30.0,76.0,96.0,8.0,Summer,High,None,Stem Borer
35.0,64.0,47.0,17.0,Winter,Medium,None,Whitefly
34.0,73.0,49.0,10.0,Monsoon,Medium,None,Whitefly
23.0,93.0,85.0,17.0,Monsoon,High,None,Stem Borer
36.0,80.0,101.0,12.0,Summer,High,None,Stem Borer
22.0,78.0,15.0,14.0,Summer,Medium,None,Whitefly
21.0,79.0,76.0,8.0,Winter,Medium,None,Whitefly
30.0,75.0,100.0,5.0,Monsoon,High,None,Stem Borer
29.0,88.0,111.0,5.0,Winter,High,Powdery Mildew,Powdery Mildew
28.0,73.0,54.0,20.0,Summer,Medium,None,Whitefly
22.0,67.0,133.0,17.0,Monsoon,High,None,Stem Borer
33.0,32.0,94.0,6.0,Monsoon,High,None,Stem Borer
28.0,38.0,92.0,12.0,Winter,High,None,Stem Borer
28.0,88.0,1.0,11.0,Summer,Low,None,Healthy
30.0,73.0,95.0,4.0,Summer,High,None,Stem Borer
21.0,74.0,125.0,10.0,Winter,High,None,Stem Borer
35.0,56.0,104.0,10.0,Winter,High,None,Stem Borer
27.0,81.0,100.0,10.0,Summer,High,Powdery Mildew,Powdery Mildew
33.0,44.0,112.0,16.0,Monsoon,High,None,Stem Borer
22.0,53.0,16.0,8.0,Winter,Low,None,Healthy
31.0,61.0,21.0,8.0,Monsoon,Medium,None,Whitefly
25.0,53.0,57.0,11.0,Winter,Low,None,Healthy
28.0,52.0,113.0,18.0,Winter,High,None,Stem Borer
27.0,70.0,40.0,20.0,Winter,Medium,None,Whitefly
20.0,57.0,80.0,4.0,Winter,Low,None,Healthy
29.0,43.0,61.0,8.0,Monsoon,Low,None,Healthy
22.0,37.0,83.0,7.0,Summer,High,None,Stem Borer
23.0,85.0,17.0,18.0,Monsoon,Low,None,Healthy
27.0,76.0,22.0,9.0,Monsoon,Medium,None,Whitefly
21.0,88.0,119.0,19.0,Monsoon,High,Powdery Mildew,Powdery Mildew
31.0,89.0,35.0,20.0,Winter,Low,None,Healthy
28.0,52.0,114.0,14.0,Monsoon,High,None,Stem Borer
23.0,34.0,37.0,12.0,Summer,Low,None,Healthy
27.0,93.0,106.0,20.0,Winter,High,Powdery Mildew,Powdery Mildew
33.0,59.0,132.0,18.0,Winter,High,None,Stem Borer
35.0,46.0,62.0,18.0,Monsoon,Low,None,Healthy
21.0,61.0,104.0,10.0,Winter,High,None,Stem Borer
21.0,76.0,70.0,14.0,Summer,Medium,None,Whitefly
21.0,73.0,81.0,8.0,Monsoon,High,None,Stem Borer
28.0,52.0,141.0,6.0,Monsoon,High,None,Stem Borer
33.0,34.0,124.0,18.0,Winter,High,None,Stem Borer
28.0,53.0,88.0,10.0,Winter,High,None,Stem Borer
21.0,53.0,31.0,8.0,Monsoon,Low,None,Healthy
20.0,30.0,148.0,9.0,Winter,High,None,Stem Borer
20.0,85.0,150.0,20.0,Winter,High,Powdery Mildew,Powdery Mildew
23.0,30.0,20.0,11.0,Winter,Low,None,Healthy
34.0,67.0,109.0,8.0,Monsoon,High,None,Stem Borer
33.0,54.0,27.0,6.0,Monsoon,Medium,None,Aphids
35.0,52.0,35.0,14.0,Summer,Medium,None,Aphids
34.0,71.0,125.0,10.0,Summer,High,None,Stem Borer
20.0,92.0,103.0,6.0,Summer,High,Powdery Mildew,Powdery Mildew
36.0,74.0,109.0,4.0,Summer,High,None,Stem Borer
22.0,45.0,105.0,18.0,Summer,High,None,Stem Borer
24.0,81.0,56.0,12.0,Winter,Low,None,Healthy
25.0,62.0,29.0,3.0,Monsoon,Medium,None,Whitefly
30.0,36.0,48.0,8.0,Monsoon,Low,None,Healthy
29.0,92.0,107.0,13.0,Monsoon,High,Powdery Mildew,Powdery Mildew
25.0,48.0,8.0,3.0,Summer,Low,None,Healthy
22.0,74.0,91.0,4.0,Winter,High,None,Stem Borer
29.0,62.0,125.0,7.0,Summer,High,None,Stem Borer
31.0,61.0,59.0,7.0,Summer,Medium,None,Whitefly
26.0,51.0,22.0,9.0,Monsoon,Low,None,Healthy
27.0,82.0,118.0,10.0,Monsoon,High,Powdery Mildew,Powdery Mildew
32.0,72.0,65.0,16.0,Winter,Medium,None,Whitefly
35.0,32.0,9.0,18.0,Winter,Medium,None,Aphids
31.0,94.0,38.0,20.0,Monsoon,Low,None,Healthy
21.0,94.0,64.0,20.0,Monsoon,Low,None,Healthy
29.0,48.0,75.0,11.0,Winter,Low,None,Healthy
26.0,42.0,1.0,14.0,Winter,Low,None,Healthy
26.0,66.0,36.0,4.0,Monsoon,Medium,None,Whitefly
27.0,87.0,20.0,10.0,Summer,Low,None,Healthy
30.0,75.0,117.0,10.0,Monsoon,High,None,Stem Borer
23.0,46.0,120.0,10.0,Winter,High,None,Stem Borer
34.0,56.0,70.0,14.0,Summer,Low,None,Healthy
29.0,46.0,16.0,7.0,Monsoon,Low,None,Healthy
23.0,50.0,104.0,16.0,Monsoon,High,None,Stem Borer
27.0,31.0,146.0,5.0,Monsoon,High,None,Stem Borer
22.0,39.0,88.0,15.0,Winter,High,None,Stem Borer
33.0,75.0,93.0,20.0,Monsoon,High,None,Stem Borer
34.0,67.0,127.0,19.0,Summer,High,None,Stem Borer
23.0,85.0,49.0,12.0,Summer,Low,None,Healthy
31.0,60.0,47.0,10.0,Monsoon,Low,None,Healthy
22.0,54.0,93.0,18.0,Winter,High,None,Stem Borer
23.0,84.0,44.0,6.0,Winter,Low,None,Healthy
31.0,35.0,18.0,18.0,Winter,Low,None,Healthy
24.0,91.0,127.0,3.0,Winter,High,Powdery Mildew,Powdery Mildew
29.0,58.0,136.0,18.0,Summer,High,None,Stem Borer
22.0,52.0,111.0,15.0,Winter,High,None,Stem Borer
35.0,34.0,56.0,3.0,Monsoon,Low,None,Healthy
28.0,73.0,8.0,10.0,Winter,Medium,None,Whitefly
23.0,67.0,74.0,16.0,Summer,Medium,None,Whitefly
27.0,79.0,107.0,17.0,Monsoon,High,None,Stem Borer
24.0,69.0,131.0,13.0,Monsoon,High,None,Stem Borer
35.0,80.0,99.0,14.0,Winter,High,None,Stem Borer
33.0,30.0,49.0,8.0,Summer,Low,None,Healthy
21.0,84.0,28.0,19.0,Winter,Low,None,Healthy
26.0,91.0,137.0,9.0,Summer,High,Powdery Mildew,Powdery Mildew
20.0,73.0,145.0,18.0,Monsoon,High,None,Stem Borer
21.0,69.0,150.0,20.0,Summer,High,None,Stem Borer
24.0,91.0,22.0,18.0,Monsoon,Low,None,Healthy
35.0,79.0,66.0,6.0,Winter,Medium,None,Whitefly
22.0,76.0,121.0,7.0,Winter,High,None,Stem Borer
25.0,78.0,138.0,14.0,Monsoon,High,None,Stem Borer
35.0,39.0,99.0,11.0,Summer,High,None,Stem Borer
31.0,58.0,55.0,15.0,Summer,Low,None,Healthy
35.0,74.0,130.0,5.0,Summer,High,None,Stem Borer
29.0,49.0,29.0,12.0,Monsoon,Low,None,Healthy
22.0,71.0,9.0,17.0,Summer,Medium,None,Whitefly
30.0,42.0,51.0,14.0,Monsoon,Low,None,Healthy
28.0,57.0,95.0,7.0,Monsoon,High,None,Stem Borer
33.0,51.0,76.0,20.0,Winter,Low,None,Healthy
25.0,45.0,35.0,16.0,Monsoon,Low,None,Healthy
33.0,31.0,83.0,10.0,Winter,High,None,Stem Borer
36.0,66.0,26.0,13.0,Winter,Medium,None,Aphids
29.0,92.0,32.0,18.0,Winter,Low,None,Healthy
29.0,92.0,116.0,5.0,Summer,High,Powdery Mildew,Powdery Mildew
26.0,51.0,39.0,9.0,Monsoon,Low,None,Healthy
20.0,32.0,97.0,12.0,Monsoon,High,None,Stem Borer
26.0,69.0,75.0,7.0,Monsoon,Medium,None,Whitefly
23.0,95.0,48.0,9.0,Monsoon,Low,None,Healthy
25.0,39.0,25.0,20.0,Monsoon,Low,None,Healthy
32.0,78.0,17.0,14.0,Winter,Medium,None,Whitefly
24.0,50.0,16.0,13.0,Monsoon,Low,None,Healthy
25.0,57.0,22.0,3.0,Winter,Low,None,Healthy
27.0,56.0,114.0,14.0,Summer,High,None,Stem Borer
29.0,34.0,140.0,6.0,Summer,High,None,Stem Borer
27.0,75.0,104.0,8.0,Monsoon,High,None,Stem Borer
31.0,31.0,138.0,15.0,Winter,High,None,Stem Borer
20.0,70.0,80.0,4.0,Monsoon,Medium,None,Whitefly
34.0,91.0,132.0,9.0,Summer,High,Powdery Mildew,Powdery Mildew
27.0,92.0,143.0,19.0,Winter,High,Powdery Mildew,Powdery Mildew
36.0,90.0,71.0,4.0,Summer,Low,None,Healthy
32.0,70.0,80.0,13.0,Summer,Medium,None,Whitefly
25.0,38.0,27.0,4.0,Monsoon,Low,None,Healthy
33.0,70.0,83.0,16.0,Summer,High,None,Stem Borer
32.0,33.0,0.0,6.0,Summer,Low,None,Healthy
24.0,91.0,66.0,15.0,Monsoon,Low,None,Healthy
35.0,53.0,65.0,11.0,Winter,Low,None,Healthy
32.0,55.0,114.0,6.0,Summer,High,None,Stem Borer
29.0,90.0,111.0,18.0,Summer,High,Powdery Mildew,Powdery Mildew
32.0,94.0,40.0,14.0,Winter,Low,None,Healthy
25.0,53.0,21.0,7.0,Monsoon,Low,None,Healthy
34.0,45.0,86.0,12.0,Summer,High,None,Stem Borer
20.0,39.0,107.0,14.0,Monsoon,High,None,Stem Borer
30.0,55.0,59.0,15.0,Monsoon,Low,None,Healthy
25.0,87.0,112.0,17.0,Monsoon,High,Powdery Mildew,Powdery Mildew
35.0,75.0,129.0,15.0,Summer,High,None,Stem Borer
28.0,92.0,101.0,13.0,Winter,High,Powdery Mildew,Powdery Mildew
27.0,32.0,104.0,16.0,Winter,High,None,Stem Borer
25.0,31.0,21.0,8.0,Summer,Low,None,Healthy
33.0,92.0,25.0,16.0,Summer,Medium,None,Aphids
33.0,65.0,2.0,11.0,Winter,Medium,None,Aphids
29.0,59.0,45.0,19.0,Winter,Low,None,Healthy
32.0,75.0,121.0,11.0,Winter,High,None,Stem Borer
22.0,39.0,107.0,15.0,Summer,High,None,Stem Borer
33.0,38.0,50.0,13.0,Winter,Low,None,Healthy
28.0,76.0,136.0,4.0,Monsoon,High,None,Stem Borer
21.0,79.0,24.0,18.0,Summer,Medium,None,Whitefly
33.0,69.0,69.0,5.0,Monsoon,Medium,None,Whitefly
26.0,76.0,88.0,16.0,Monsoon,High,None,Stem Borer
31.0,54.0,105.0,10.0,Winter,High,None,Stem Borer
23.0,82.0,2.0,10.0,Winter,Low,None,Healthy
26.0,59.0,111.0,11.0,Summer,High,None,Stem Borer
22.0,30.0,69.0,10.0,Winter,Low,None,Healthy
25.0,38.0,1.0,17.0,Summer,Low,None,Healthy
34.0,62.0,9.0,5.0,Summer,Medium,None,Aphids
36.0,33.0,85.0,6.0,Winter,High,None,Stem Borer
26.0,95.0,103.0,20.0,Monsoon,High,Powdery Mildew,Powdery Mildew
20.0,38.0,18.0,14.0,Winter,Low,None,Healthy
24.0,67.0,103.0,19.0,Winter,High,None,Stem Borer
33.0,68.0,140.0,14.0,Monsoon,High,None,Stem Borer
28.0,55.0,54.0,15.0,Summer,Low,None,Healthy
20.0,85.0,23.0,3.0,Winter,Low,None,Healthy
35.0,61.0,84.0,7.0,Winter,High,None,Stem Borer
22.0,86.0,1.0,19.0,Winter,Low,None,Healthy
36.0,63.0,63.0,6.0,Summer,Medium,None,Whitefly
30.0,36.0,12.0,6.0,Summer,Low,None,Healthy
36.0,69.0,9.0,10.0,Monsoon,Medium,None,Aphids
29.0,73.0,60.0,18.0,Summer,Medium,None,Whitefly
29.0,87.0,90.0,18.0,Monsoon,High,None,Stem Borer
25.0,40.0,75.0,17.0,Monsoon,Low,None,Healthy
25.0,30.0,116.0,10.0,Monsoon,High,None,Stem Borer
25.0,35.0,94.0,12.0,Monsoon,High,None,Stem Borer
36.0,95.0,119.0,7.0,Summer,High,Powdery Mildew,Powdery Mildew
29.0,43.0,1.0,18.0,Monsoon,Low,None,Healthy
21.0,58.0,79.0,13.0,Monsoon,Low,None,Healthy
35.0,49.0,90.0,12.0,Summer,High,None,Stem Borer
31.0,48.0,39.0,18.0,Summer,Low,None,Healthy
27.0,31.0,107.0,20.0,Winter,High,None,Stem Borer
25.0,95.0,58.0,15.0,Monsoon,Low,None,Healthy
36.0,54.0,123.0,16.0,Monsoon,High,None,Stem Borer
28.0,50.0,2.0,19.0,Winter,Low,None,Healthy
20.0,39.0,67.0,15.0,Summer,Low,None,Healthy
26.0,86.0,4.0,3.0,Monsoon,Low,None,Healthy
31.0,80.0,6.0,14.0,Monsoon,Low,None,Healthy
34.0,44.0,148.0,11.0,Summer,High,None,Stem Borer
22.0,66.0,76.0,7.0,Monsoon,Medium,None,Whitefly
36.0,69.0,135.0,14.0,Summer,High,None,Stem Borer
36.0,39.0,90.0,9.0,Winter,High,None,Stem Borer
36.0,46.0,83.0,4.0,Monsoon,High,None,Stem Borer
28.0,53.0,41.0,10.0,Winter,Low,None,Healthy
21.0,37.0,61.0,10.0,Winter,Low,None,Healthy
26.0,79.0,101.0,7.0,Monsoon,High,None,Stem Borer
22.0,50.0,30.0,11.0,Monsoon,Low,None,Healthy
26.0,84.0,35.0,6.0,Summer,Low,None,Healthy
30.0,46.0,28.0,7.0,Monsoon,Low,None,Healthy
34.0,36.0,65.0,10.0,Monsoon,Low,None,Healthy
31.0,74.0,56.0,15.0,Summer,Medium,None,Whitefly
29.0,37.0,121.0,17.0,Summer,High,None,Stem Borer
23.0,51.0,131.0,8.0,Monsoon,High,None,Stem Borer
27.0,51.0,25.0,12.0,Monsoon,Low,None,Healthy
24.0,53.0,93.0,16.0,Monsoon,High,None,Stem Borer
27.0,82.0,136.0,19.0,Winter,High,Powdery Mildew,Powdery Mildew
23.0,88.0,95.0,13.0,Winter,High,Powdery Mildew,Powdery Mildew
24.0,54.0,80.0,11.0,Monsoon,Low,None,Healthy
31.0,45.0,48.0,7.0,Monsoon,Low,None,Healthy
35.0,63.0,105.0,3.0,Monsoon,High,None,Stem Borer
24.0,62.0,114.0,18.0,Summer,High,None,Stem Borer
22.0,92.0,54.0,17.0,Winter,Low,None,Healthy
21.0,33.0,119.0,6.0,Monsoon,High,None,Stem Borer
36.0,62.0,116.0,14.0,Summer,High,None,Stem Borer
23.0,76.0,121.0,14.0,Summer,High,None,Stem Borer
35.0,70.0,121.0,9.0,Monsoon,High,None,Stem Borer
32.0,87.0,55.0,9.0,Monsoon,Low,None,Healthy
32.0,30.0,92.0,17.0,Monsoon,High,None,Stem Borer
33.0,75.0,131.0,7.0,Monsoon,High,None,Stem Borer
35.0,39.0,38.0,12.0,Winter,Medium,None,Aphids
26.0,54.0,85.0,4.0,Summer,High,None,Stem Borer
23.0,71.0,134.0,9.0,Summer,High,None,Stem Borer
24.0,70.0,50.0,3.0,Winter,Medium,None,Whitefly
29.0,55.0,96.0,17.0,Winter,High,None,Stem Borer
24.0,54.0,121.0,12.0,Monsoon,High,None,Stem Borer
22.0,52.0,49.0,3.0,Winter,Low,None,Healthy
27.0,80.0,101.0,5.0,Winter,High,None,Stem Borer
36.0,40.0,65.0,4.0,Monsoon,Low,None,Healthy
35.0,89.0,97.0,15.0,Winter,High,Powdery Mildew,Powdery Mildew
22.0,88.0,9.0,3.0,Summer,Low,None,Healthy
29.0,49.0,67.0,19.0,Summer,Low,None,Healthy
22.0,39.0,19.0,19.0,Monsoon,Low,None,Healthy
25.0,54.0,103.0,20.0,Monsoon,High,None,Stem Borer
25.0,64.0,98.0,18.0,Summer,High,None,Stem Borer
26.0,94.0,26.0,8.0,Monsoon,Low,None,Healthy
20.0,80.0,95.0,12.0,Winter,High,None,Stem Borer
31.0,92.0,53.0,8.0,Summer,Low,None,Healthy
25.0,82.0,109.0,6.0,Summer,High,Powdery Mildew,Powdery Mildew
31.0,33.0,110.0,4.0,Monsoon,High,None,Stem Borer
20.0,55.0,128.0,19.0,Monsoon,High,None,Stem Borer
20.0,34.0,19.0,15.0,Winter,Low,None,Healthy
33.0,58.0,125.0,9.0,Summer,High,None,Stem Borer
36.0,43.0,85.0,12.0,Monsoon,High,None,Stem Borer
26.0,52.0,99.0,9.0,Summer,High,None,Stem Borer
20.0,31.0,122.0,3.0,Summer,High,None,Stem Borer
34.0,54.0,91.0,13.0,Monsoon,High,None,Stem Borer
32.0,52.0,95.0,19.0,Monsoon,High,None,Stem Borer
31.0,67.0,93.0,7.0,Summer,High,None,Stem Borer
33.0,67.0,6.0,18.0,Winter,Medium,None,Aphids
29.0,47.0,142.0,12.0,Summer,High,None,Stem Borer
25.0,43.0,135.0,9.0,Winter,High,None,Stem Borer
21.0,76.0,135.0,10.0,Monsoon,High,None,Stem Borer
33.0,83.0,100.0,13.0,Winter,High,Powdery Mildew,Powdery Mildew
36.0,69.0,8.0,8.0,Summer,Medium,None,Aphids
23.0,83.0,53.0,6.0,Monsoon,Low,None,Healthy
25.0,87.0,85.0,9.0,Winter,High,None,Stem Borer
22.0,90.0,55.0,4.0,Winter,Low,None,Healthy
22.0,92.0,143.0,10.0,Monsoon,High,Powdery Mildew,Powdery Mildew
34.0,63.0,13.0,20.0,Summer,Medium,None,Aphids
34.0,32.0,23.0,19.0,Winter,Medium,None,Aphids
27.0,30.0,43.0,12.0,Monsoon,Low,None,Healthy
27.0,84.0,52.0,20.0,Monsoon,Low,None,Healthy
31.0,77.0,101.0,11.0,Summer,High,None,Stem Borer
26.0,79.0,34.0,4.0,Winter,Medium,None,Whitefly
31.0,38.0,17.0,11.0,Summer,Low,None,Healthy
34.0,53.0,84.0,16.0,Summer,High,None,Stem Borer
36.0,58.0,35.0,15.0,Monsoon,Medium,None,Aphids
24.0,45.0,69.0,20.0,Winter,Low,None,Healthy
22.0,80.0,96.0,17.0,Winter,High,None,Stem Borer
20.0,52.0,64.0,17.0,Winter,Low,None,Healthy
23.0,75.0,23.0,18.0,Monsoon,Medium,None,Whitefly
30.0,82.0,40.0,10.0,Monsoon,Low,None,Healthy
25.0,43.0,103.0,17.0,Summer,High,None,Stem Borer
23.0,42.0,97.0,6.0,Winter,High,None,Stem Borer
26.0,48.0,12.0,16.0,Winter,Low,None,Healthy
26.0,49.0,2.0,4.0,Summer,Low,None,Healthy
34.0,73.0,136.0,18.0,Winter,High,None,Stem Borer
27.0,48.0,121.0,15.0,Monsoon,High,None,Stem Borer
27.0,50.0,120.0,7.0,Winter,High,None,Stem Borer
32.0,38.0,60.0,6.0,Winter,Low,None,Healthy
28.0,48.0,146.0,13.0,Winter,High,None,Stem Borer
22.0,52.0,25.0,7.0,Monsoon,Low,None,Healthy
21.0,34.0,54.0,20.0,Summer,Low,None,Healthy
25.0,80.0,113.0,19.0,Summer,High,None,Stem Borer
34.0,83.0,118.0,9.0,Winter,High,Powdery Mildew,Powdery Mildew
23.0,46.0,71.0,19.0,Summer,Low,None,Healthy
